folder,dialogueID,date,from,to,text
3,78467.tsv,2011-11-07T08:43:00.000Z,xangua,JohnTeddy,"with ubuntu usb creator, unetbootin or just follow ubuntu.com instructions"
3,208552.tsv,2006-09-25T16:23:00.000Z,rnalexander,,"Does anyone else have any idea where I can go to get help / look for it?"
3,208552.tsv,2006-09-25T16:23:00.000Z,rnalexander,,"Please?"
3,208552.tsv,2006-09-25T16:23:00.000Z,kmitch87,rnalexander,"try ubuntuforums.org"
3,95092.tsv,2008-10-15T06:31:00.000Z,Shakedown,,"What's the name of the advanced visual effects compiz config package?"
3,95092.tsv,2008-10-15T06:31:00.000Z,tritium,Shakedown,"compizconfig-settings-manager"
3,95092.tsv,2008-10-15T06:32:00.000Z,Shakedown,tritium,"thanks"
3,269064.tsv,2006-03-02T16:13:00.000Z,biovore,Alex_C,"you have all the development headers for X and GTK installed?"
3,269064.tsv,2006-03-02T16:14:00.000Z,Alex_C,biovore,"not sure what all of them are - is there a list?"
3,269064.tsv,2006-03-02T16:15:00.000Z,Alex_C,biovore,"what packages do I need?"
3,192823.tsv,2010-06-15T08:25:00.000Z,R3cur51v3,,"Is it a good idea to manually edit the /etc/hostname file?"
3,192823.tsv,2010-06-15T08:26:00.000Z,n2diy,R3cur51v3,"yes, if you back it up first."
3,192823.tsv,2010-06-15T08:27:00.000Z,n2diy,R3cur51v3,"it is a plain text file."
3,268652.tsv,2007-12-16T22:47:00.000Z,josse,,"the ssh just with the IP address worked. Why putty did not recognized my hostnema?"
3,268652.tsv,2007-12-16T22:49:00.000Z,josse,,"is there a difference if I use Terminal window or Putty for SSH?"
3,268652.tsv,2007-12-16T22:49:00.000Z,gogeta,josse,"not relly"
3,75463.tsv,2009-12-28T00:12:00.000Z,hellyes_,,"can someone tell me what I do with a .tar.gz.part file?"
3,75463.tsv,2009-12-28T00:13:00.000Z,grawity,hellyes_,".part usually means it's just a part of the file, which hasn't finished downloading."
3,75463.tsv,2009-12-28T00:24:00.000Z,grawity,hellyes_,"Why not install from repository instead?"
3,322673.tsv,2005-06-25T10:16:00.000Z,sig,,"what are the purposes of backports? can someone explain?"
3,322673.tsv,2005-06-25T10:17:00.000Z,sig,,"I see"
3,322673.tsv,2005-06-25T10:17:00.000Z,HappyFool,sig,"see here: http://ubuntuforums.org/showthread.php?t=40291"
3,220606.tsv,2007-09-01T13:39:00.000Z,Rainarrow,,"Hello, why Ubuntu 6.06 recognize my HDD as /dev/hda, but in 7.04 my hdd become /dev/sda?"
3,220606.tsv,2007-09-01T13:39:00.000Z,Rainarrow,,"the machine is a Thinkpad T40, with legacy IDE drives"
3,220606.tsv,2007-09-01T13:40:00.000Z,Carroarmato0,Rainarrow,"I think it's because of the switch with hal for hardware stuff intead of udev"
3,210188.tsv,2006-09-11T07:50:00.000Z,Dru,,"spanish or italian"
3,210188.tsv,2006-09-11T07:51:00.000Z,Dru,,"I do not know how to create .deb but installing just need to double click them"
3,210188.tsv,2006-09-11T07:53:00.000Z,cgiec,Dru,"but return 'file not suported.'"
3,257141.tsv,2005-12-24T17:34:00.000Z,GudBau,,"hello"
3,257141.tsv,2005-12-24T17:34:00.000Z,GudBau,,"is possible have glibc into ubuntu ????????"
3,257141.tsv,2005-12-24T17:36:00.000Z,xRaal,GudBau,"yes apt-get install libc6"
3,39566.tsv,2010-06-06T05:24:00.000Z,MasterZuFu,,"can someone help me with setting up ftp on my ubuntu 10.04 server? i tried talking in #ubuntu-server and it takes forever for anyone to respond."
3,39566.tsv,2010-06-06T05:25:00.000Z,MasterZuFu,,"i'm using this tutorial: https://help.ubuntu.com/10.04/serverguide/C/ftp-server.html, and i'm just lost now, it's all very confusing"
3,39566.tsv,2010-06-06T05:26:00.000Z,acerimmer,MasterZuFu,"also check teh server forums.  Not real time like irc, but a good resource nonetheless"
3,318090.tsv,2005-03-31T15:27:00.000Z,Sonium_,,"can someone tell me how to get my kernel sources?"
3,318090.tsv,2005-03-31T15:27:00.000Z,Sonium_,,"i installed the latest ubuntu version"
3,318090.tsv,2005-03-31T15:28:00.000Z,Xappe,Sonium_," apt-get install linux-source-2.6.10"
3,5276.tsv,2012-05-12T01:51:00.000Z,violinappren,beandog,"there is no such thing as an html5-complaint video format, it's just a streaming friendly format"
3,5276.tsv,2012-05-12T01:52:00.000Z,beandog,violinappren,"semantics"
3,5276.tsv,2012-05-12T01:52:00.000Z,violinappren,beandog,"no"
3,2789.tsv,2012-08-25T02:03:00.000Z,roasted,,"random question - can you rsync data to an NTFS partition?"
3,2789.tsv,2012-08-25T02:03:00.000Z,k1l_,roasted,"yes, but it wont keep the rights"
3,2789.tsv,2012-08-25T02:04:00.000Z,roasted,k1l_,"I expected that. I was just curious about physically syncing the data."
3,297665.tsv,2005-07-15T08:07:00.000Z,SDFH_Linux,,"does ubuntu pick up wireless cards?"
